SessionID,RevenueFlag,EarlyPropensityScore,EarlyDecisionThreshold,EarlyPredictedPurchase,LatePropensityScore,LateDecisionThreshold,LatePredictedPurchase,EarlyPropensityPercentileAmongUnpurchased,HighPotentialTop10Percent
3645,0,0.2521167734,0.439818181,0,0.09863602202,0.5570019246,0,0.506812512,False
3646,0,0.003719843914,0.439818181,0,0.0006913049582,0.5570019246,0,0.02024563424,False
3647,0,0.2650767455,0.439818181,0,0.6604526354,0.5570019246,1,0.5323354443,False
3648,0,0.7712414325,0.439818181,1,0.1796322214,0.5570019246,0,0.9993283439,True
3649,0,0.323153331,0.439818181,0,0.08189057244,0.5570019246,0,0.6424870466,False
3650,0,0.002788574172,0.439818181,0,0.0006760588157,0.5570019246,0,0.01410477835,False
3651,0,0.005582711611,0.439818181,0,0.007949515503,0.5570019246,0,0.02940894262,False
3652,0,0.147414783,0.439818181,0,0.05863520933,0.5570019246,0,0.3231625408,False
3653,0,0.2270566126,0.439818181,0,0.06406892554,0.5570019246,0,0.4593168298,False
3654,0,0.02162583849,0.439818181,0,0.01488383674,0.5570019246,0,0.08942621378,False
3655,0,0.1445524761,0.439818181,0,0.09264442122,0.5570019246,0,0.3189407024,False
3656,0,0.449916282,0.439818181,1,0.0688473994,0.5570019246,0,0.8425446172,False
3657,0,0.02508487868,0.439818181,0,0.01469323282,0.5570019246,0,0.09700633276,False
3658,0,0.03051218522,0.439818181,0,0.009249248525,0.5570019246,0,0.110439455,False
3659,0,0.4182956742,0.439818181,0,0.1066815922,0.5570019246,0,0.8021492996,False
3660,0,0.2923953887,0.439818181,0,0.05739662363,0.5570019246,0,0.5819420457,False
3661,0,0.08096597288,0.439818181,0,0.02729863968,0.5570019246,0,0.214834005,False
3662,0,0.03236119093,0.439818181,0,0.01122176702,0.5570019246,0,0.1150450969,False
3663,0,0.005510006173,0.439818181,0,0.002786981438,0.5570019246,0,0.02888121282,False
3664,0,0.0006572658655,0.439818181,0,0.0008824432897,0.5570019246,0,0.0005757052389,False
3665,1,0.5057908255,0.439818181,1,0.8468910227,0.5570019246,1,,False
3666,0,0.4446343056,0.439818181,1,0.1453530542,0.5570019246,0,0.835828056,False
3667,0,0.09407618386,0.439818181,0,0.02873669759,0.5570019246,0,0.2369986567,False
3668,0,0.5502960944,0.439818181,1,0.143758372,0.5570019246,0,0.9345615045,True
3669,0,0.1914944292,0.439818181,0,0.056235061,0.5570019246,0,0.3974285166,False
3670,0,0.1082940634,0.439818181,0,0.06379978107,0.5570019246,0,0.2604106697,False
3671,0,0.0323264749,0.439818181,0,0.02431171242,0.5570019246,0,0.1148531952,False
3672,0,0.02746089369,0.439818181,0,0.007287372266,0.5570019246,0,0.1034350413,False
3673,0,0.02601880097,0.439818181,0,0.02389563759,0.5570019246,0,0.09978890808,False
3674,0,0.01492091469,0.439818181,0,0.00688855893,0.5570019246,0,0.06687775859,False
3675,0,0.2661075304,0.439818181,0,0.0766789803,0.5570019246,0,0.5341585108,False
3676,0,0.02799269053,0.439818181,0,0.01240434737,0.5570019246,0,0.1042026482,False
3677,1,0.6584757953,0.439818181,1,0.8853332678,0.5570019246,1,,False
3678,0,0.001562047307,0.439818181,0,0.0006760588157,0.5570019246,0,0.007100364613,False
3679,0,0.3929354304,0.439818181,0,0.07614769729,0.5570019246,0,0.7657839186,False
3680,0,0.05309347309,0.439818181,0,0.0194335048,0.5570019246,0,0.1607177125,False
3681,0,0.3003133136,0.439818181,0,0.4068343159,0.5570019246,0,0.5988293993,False
3682,0,0.1333139365,0.439818181,0,0.08187880703,0.5570019246,0,0.3017654961,False
3683,0,0.4787876507,0.439818181,1,0.1502402174,0.5570019246,0,0.875167914,False
3684,0,0.02009457655,0.439818181,0,0.003062614682,0.5570019246,0,0.08482057187,False
3685,0,0.3926975636,0.439818181,0,0.6058819233,0.5570019246,1,0.7653041643,False
3686,0,0.1211652716,0.439818181,0,0.02486927294,0.5570019246,0,0.281423911,False
3687,0,0.3868769796,0.439818181,0,0.5324990819,0.5570019246,0,0.7551333717,False
3688,0,0.01457919959,0.439818181,0,0.009589987444,0.5570019246,0,0.06515064287,False
3689,1,0.6110421031,0.439818181,1,0.7985655654,0.5570019246,1,,False
3690,0,0.356924433,0.439818181,0,0.2784420457,0.5570019246,0,0.7029360967,False
3691,0,0.4911239007,0.439818181,1,0.1137358766,0.5570019246,0,0.8860103627,False
3692,0,0.2679037257,0.439818181,0,0.07186421469,0.5570019246,0,0.5367491844,False
3693,0,0.08795355217,0.439818181,0,0.0260220176,0.5570019246,0,0.225388601,False
3694,0,0.003952018514,0.439818181,0,0.0007997922763,0.5570019246,0,0.02149299559,False
3695,0,0.1104715533,0.439818181,0,0.03670299171,0.5570019246,0,0.2643446555,False
3696,0,0.5968342397,0.439818181,1,0.1925841305,0.5570019246,0,0.960660142,True
3697,0,0.2008384972,0.439818181,0,0.05147509099,0.5570019246,0,0.4155632316,False
3698,0,0.2593230323,0.439818181,0,0.06510352462,0.5570019246,0,0.5214929956,False
3699,0,0.06879722854,0.439818181,0,0.02857561878,0.5570019246,0,0.1924774515,False
3700,0,0.1663331982,0.439818181,0,0.06580576755,0.5570019246,0,0.3551141815,False
3701,0,0.1710477093,0.439818181,0,0.03727989633,0.5570019246,0,0.362310497,False
3702,0,0.3418260577,0.439818181,0,0.08445852534,0.5570019246,0,0.6761658031,False
3703,1,0.7831451186,0.439818181,1,0.9033659284,0.5570019246,1,,False
3704,0,0.4481501143,0.439818181,1,0.6447421374,0.5570019246,1,0.8403377471,False
3705,0,0.09590829771,0.439818181,0,0.03546817588,0.5570019246,0,0.2392055268,False
3706,0,0.1081568652,0.439818181,0,0.05688343383,0.5570019246,0,0.2600268662,False
3707,0,0.1148898155,0.439818181,0,0.06707365823,0.5570019246,0,0.2719247745,False
3708,0,0.2192511364,0.439818181,0,0.06329387256,0.5570019246,0,0.4468432163,False
3709,0,0.4806437795,0.439818181,1,0.0637549409,0.5570019246,0,0.8769909806,False
3710,0,0.03408680888,0.439818181,0,0.0141218268,0.5570019246,0,0.1203223949,False
3711,0,0.05750437335,0.439818181,0,0.0179344787,0.5570019246,0,0.170216849,False
3712,0,0.3634292534,0.439818181,0,0.1649681199,0.5570019246,0,0.7153137594,False
3713,0,0.1514165068,0.439818181,0,0.08078471215,0.5570019246,0,0.3302629054,False
3714,0,0.216039435,0.439818181,0,0.3062719132,0.5570019246,0,0.440990213,False
3715,1,0.4080545415,0.439818181,0,0.7755839457,0.5570019246,1,,False
3716,0,0.2149393999,0.439818181,0,0.04429640153,0.5570019246,0,0.4393590482,False
3717,0,0.1806955062,0.439818181,0,0.06751107428,0.5570019246,0,0.3793897524,False
3718,0,0.230916929,0.439818181,0,0.05787774584,0.5570019246,0,0.466705047,False
3719,0,0.1528110143,0.439818181,0,0.04973366757,0.5570019246,0,0.3321819229,False
3720,0,0.2002464615,0.439818181,0,0.3921872089,0.5570019246,0,0.4143158703,False
3721,0,0.08405201224,0.439818181,0,0.03745696671,0.5570019246,0,0.2194396469,False
3722,0,0.003286729049,0.439818181,0,0.0008734664077,0.5570019246,0,0.01712723086,False
3723,0,0.04341819423,0.439818181,0,0.01994788819,0.5570019246,0,0.1411437344,False
3724,0,0.06937710542,0.439818181,0,0.0514885649,0.5570019246,0,0.1943005181,False
3725,0,0.09164910248,0.439818181,0,0.04251385977,0.5570019246,0,0.23296872,False
3726,0,0.2967003785,0.439818181,0,0.1676570984,0.5570019246,0,0.5911533295,False
3727,0,0.09270749952,0.439818181,0,0.04831058961,0.5570019246,0,0.2349836884,False
3728,0,0.1447532916,0.439818181,0,0.07731068312,0.5570019246,0,0.319228555,False
3729,0,0.1252752925,0.439818181,0,0.03298032469,0.5570019246,0,0.2869890616,False
3730,0,0.4086933992,0.439818181,0,0.1024100076,0.5570019246,0,0.7891959317,False
3731,0,0.0356936338,0.439818181,0,0.0201711994,0.5570019246,0,0.1249280368,False
3732,0,0.4433826104,0.439818181,1,0.1031079115,0.5570019246,0,0.8339090386,False
3733,0,0.4141716691,0.439818181,0,0.1132172994,0.5570019246,0,0.7962962963,False
3734,0,0.1544514338,0.439818181,0,0.01961934636,0.5570019246,0,0.3344847438,False
3735,0,0.1156757774,0.439818181,0,0.02404042164,0.5570019246,0,0.2731721359,False
3736,0,0.04173072514,0.439818181,0,0.03001257283,0.5570019246,0,0.1381692573,False
3737,0,0.1293639798,0.439818181,0,0.02886508102,0.5570019246,0,0.2952408367,False
3738,0,0.1883114206,0.439818181,0,0.04031224739,0.5570019246,0,0.391863366,False
3739,0,0.09145220932,0.439818181,0,0.0647089388,0.5570019246,0,0.2324889656,False
3740,0,0.04924920413,0.439818181,0,0.02408797097,0.5570019246,0,0.1526578392,False
3741,0,0.4173454494,0.439818181,0,0.08103534617,0.5570019246,0,0.8008059873,False
3742,1,0.5760867634,0.439818181,1,0.8801643751,0.5570019246,1,,False
3743,0,0.03807720063,0.439818181,0,0.02201680212,0.5570019246,0,0.1306850892,False
3744,0,0.05177789366,0.439818181,0,0.02265345053,0.5570019246,0,0.1586067933,False
3745,0,0.2839834185,0.439818181,0,0.1191721701,0.5570019246,0,0.5656303972,False
3746,0,0.3367912132,0.439818181,0,0.08631836472,0.5570019246,0,0.6674342737,False
3747,0,0.05722433263,0.439818181,0,0.04489198645,0.5570019246,0,0.169449242,False
3748,0,0.3838301035,0.439818181,0,0.1231265221,0.5570019246,0,0.7513912877,False
3749,0,0.3219912058,0.439818181,0,0.07803563726,0.5570019246,0,0.6407599309,False
3750,0,0.241669361,0.439818181,0,0.4147198522,0.5570019246,0,0.4882939935,False
3751,0,0.6116558635,0.439818181,1,0.1432062315,0.5570019246,0,0.967472654,True
3752,0,0.2478304115,0.439818181,0,0.08645273839,0.5570019246,0,0.4999040491,False
3753,0,0.2797003431,0.439818181,0,0.4640237166,0.5570019246,0,0.5579543274,False
3754,0,0.5708094519,0.439818181,1,0.1017774371,0.5570019246,0,0.9479946268,True
3755,0,0.488243089,0.439818181,1,0.09801860559,0.5570019246,0,0.88351564,False
3756,0,0.01595490233,0.439818181,0,0.01081471149,0.5570019246,0,0.07009211284,False
3757,0,0.3749023756,0.439818181,0,0.1318525564,0.5570019246,0,0.7369986567,False
3758,0,0.3313716249,0.439818181,0,0.1044177529,0.5570019246,0,0.6570715794,False
3759,0,0.288427532,0.439818181,0,0.1286810285,0.5570019246,0,0.5733064671,False
3760,0,0.4390113694,0.439818181,0,0.1849815023,0.5570019246,0,0.8278641336,False
3761,0,0.1353169794,0.439818181,0,0.05889934929,0.5570019246,0,0.3049318749,False
3762,0,0.03831379922,0.439818181,0,0.01168399655,0.5570019246,0,0.1311648436,False
3763,0,0.004280650229,0.439818181,0,0.0009567498014,0.5570019246,0,0.02350796392,False
3764,0,0.04992487114,0.439818181,0,0.01886291992,0.5570019246,0,0.154289004,False
3765,0,0.5181555379,0.439818181,1,0.7454840388,0.5570019246,1,0.9110535406,True
3766,0,0.3667355794,0.439818181,0,0.5037497127,0.5570019246,0,0.7218384187,False
3767,0,0.03096214692,0.439818181,0,0.01632142114,0.5570019246,0,0.1122625216,False
3768,0,0.2070074018,0.439818181,0,0.4814106556,0.5570019246,0,0.4266935329,False
3769,0,0.3565919537,0.439818181,0,0.6870719155,0.5570019246,1,0.7020725389,False
3770,0,0.09936393061,0.439818181,0,0.04114391771,0.5570019246,0,0.2447706774,False
3771,0,0.02950571496,0.439818181,0,0.01290738039,0.5570019246,0,0.1077528306,False
3772,0,0.2143480654,0.439818181,0,0.07229401199,0.5570019246,0,0.4383995394,False
3773,1,0.5842956308,0.439818181,1,0.7801530011,0.5570019246,1,,False
3774,0,0.5249815952,0.439818181,1,0.1139824303,0.5570019246,0,0.9169065438,True
3775,0,0.1557590796,0.439818181,0,0.04783294532,0.5570019246,0,0.3360199578,False
3776,0,0.008561485713,0.439818181,0,0,0.5570019246,0,0.0414507772,False
3777,0,0.1903793856,0.439818181,0,0.05900409904,0.5570019246,0,0.3955094991,False
3778,0,0.1151774218,0.439818181,0,0.05005242637,0.5570019246,0,0.2725964306,False
3779,1,0.6305130754,0.439818181,1,0.8921280074,0.5570019246,1,,False
3780,1,0.5684539319,0.439818181,1,0.6929216506,0.5570019246,1,,False
3781,0,0.3366516783,0.439818181,0,0.05973166735,0.5570019246,0,0.667146421,False
3782,0,0.4233233302,0.439818181,0,0.1285754672,0.5570019246,0,0.8087699098,False
3783,0,0.4307225964,0.439818181,0,0.1112151219,0.5570019246,0,0.8170216849,False
3784,0,0.003068911704,0.439818181,0,0.004472798422,0.5570019246,0,0.01549606601,False
3785,0,0.07774137891,0.439818181,0,0.04086516898,0.5570019246,0,0.2088850509,False
3786,0,0.006134881519,0.439818181,0,0.00189911956,0.5570019246,0,0.03214354251,False
3787,0,0.2145094076,0.439818181,0,0.1254480901,0.5570019246,0,0.4387833429,False
3788,0,0.02606809294,0.439818181,0,0.01367904954,0.5570019246,0,0.1000767607,False
3789,0,0.319462303,0.439818181,0,0.5078682698,0.5570019246,0,0.6352907311,False
3790,0,0.02566241004,0.439818181,0,0.006529955538,0.5570019246,0,0.09873344847,False
3791,0,0.1475449464,0.439818181,0,0.06090675792,0.5570019246,0,0.3236422951,False
3792,0,0.1092386572,0.439818181,0,0.02930913579,0.5570019246,0,0.2621377855,False
3793,0,0.0384794335,0.439818181,0,0.01784037954,0.5570019246,0,0.131644598,False
3794,0,0.06525518576,0.439818181,0,0.02387953967,0.5570019246,0,0.1850892343,False
3795,0,0.0660145365,0.439818181,0,0.04932030211,0.5570019246,0,0.18681635,False
3796,0,0.1992463076,0.439818181,0,0.0444217371,0.5570019246,0,0.411533295,False
3797,0,0.3220360256,0.439818181,0,0.1052603493,0.5570019246,0,0.6408558818,False
3798,1,0.6213922284,0.439818181,1,0.8666452753,0.5570019246,1,,False
3799,0,0.2862602545,0.439818181,0,0.1488062004,0.5570019246,0,0.5696603339,False
3800,1,0.649107871,0.439818181,1,0.9048034765,0.5570019246,1,,False
3801,0,0.2701473064,0.439818181,0,0.07735330933,0.5570019246,0,0.5402993667,False
3802,0,0.3250621272,0.439818181,0,0.4695587728,0.5570019246,0,0.6461331798,False
3803,0,0.1372749902,0.439818181,0,0.05203493289,0.5570019246,0,0.3075225485,False
3804,0,0.2472069381,0.439818181,0,0.07811557706,0.5570019246,0,0.498464786,False
3805,0,0.08300424525,0.439818181,0,0.009583902423,0.5570019246,0,0.2177125312,False
3806,0,0.3401579599,0.439818181,0,0.06157873498,0.5570019246,0,0.6741508348,False
3807,0,0.2122669834,0.439818181,0,0.07595478075,0.5570019246,0,0.4345615045,False
3808,0,0.1617364091,0.439818181,0,0.240961397,0.5570019246,0,0.3468624064,False
3809,0,0.2217795014,0.439818181,0,0.08546024198,0.5570019246,0,0.4508731529,False
3810,0,0.1815510813,0.439818181,0,0.09749282931,0.5570019246,0,0.3810209173,False
3811,0,0.404017379,0.439818181,0,0.1061521328,0.5570019246,0,0.7832469775,False
3812,0,0.4211232911,0.439818181,0,0.607731814,0.5570019246,1,0.8062751871,False
3813,0,0.3310065021,0.439818181,0,0.5248010017,0.5570019246,0,0.6563999232,False
3814,0,0.01128499142,0.439818181,0,0.005278835294,0.5570019246,0,0.0543081942,False
3815,0,0.4248628458,0.439818181,0,0.1118439525,0.5570019246,0,0.8110727308,False
3816,0,0.4253562814,0.439818181,0,0.7639508607,0.5570019246,1,0.8120322395,False
3817,0,0.02075220434,0.439818181,0,0.009059557862,0.5570019246,0,0.0868355402,False
3818,1,0.7366838362,0.439818181,1,0.8679512251,0.5570019246,1,,False
3819,0,0.08352195522,0.439818181,0,0.02276031469,0.5570019246,0,0.2189598925,False
3820,0,0.04687323969,0.439818181,0,0.02051720598,0.5570019246,0,0.1486279025,False
3821,0,0.3847189848,0.439818181,0,0.09056359068,0.5570019246,0,0.7527345999,False
3822,0,0.1410781427,0.439818181,0,0.1219457616,0.5570019246,0,0.3129917482,False
3823,0,0.22968223,0.439818181,0,0.074385068,0.5570019246,0,0.4637305699,False
3824,0,0.5226958312,0.439818181,1,0.1645803443,0.5570019246,0,0.9151794281,True
3825,0,0.1909528261,0.439818181,0,0.06104240093,0.5570019246,0,0.3964690079,False
3826,1,0.6508759666,0.439818181,1,0.8630509427,0.5570019246,1,,False
3827,0,0.1733699996,0.439818181,0,0.07236788453,0.5570019246,0,0.3663404337,False
3828,0,0.1283746017,0.439818181,0,0.04236774012,0.5570019246,0,0.293513721,False
3829,0,0.1872813978,0.439818181,0,0.046143611,0.5570019246,0,0.3900402994,False
3830,0,0.05598971816,0.439818181,0,0.01451318309,0.5570019246,0,0.1664747649,False
3831,0,0.2536568788,0.439818181,0,0.07715286189,0.5570019246,0,0.5096910382,False
3832,0,0.312386682,0.439818181,0,0.06894553141,0.5570019246,0,0.6216657072,False
3833,0,0.3762345846,0.439818181,0,0.09854631327,0.5570019246,0,0.7399731338,False
3834,0,0.05846269316,0.439818181,0,0.03185801311,0.5570019246,0,0.1729034734,False
3835,0,0.4578226462,0.439818181,1,0.1329170685,0.5570019246,0,0.8516599501,False
3836,0,0.4335627203,0.439818181,0,0.08757161203,0.5570019246,0,0.820763769,False
3837,0,0.08035480462,0.439818181,0,0.03540111996,0.5570019246,0,0.2135866436,False
3838,0,0.1544118134,0.439818181,0,0.05439506632,0.5570019246,0,0.3343887929,False
3839,0,0.05697126676,0.439818181,0,0.02092172538,0.5570019246,0,0.1689694876,False
3840,0,0.03323728366,0.439818181,0,0.008948797193,0.5570019246,0,0.1178276722,False
3841,0,0.1937292165,0.439818181,0,0.06778400761,0.5570019246,0,0.4023220111,False
3842,0,0.05088786803,0.439818181,0,0.01927249471,0.5570019246,0,0.1566877759,False
3843,0,0.1089356613,0.439818181,0,0.05241842739,0.5570019246,0,0.2618499328,False
3844,0,0.1160724003,0.439818181,0,0.03009095469,0.5570019246,0,0.2743235463,False
3845,0,0.02518314543,0.439818181,0,0.009296412847,0.5570019246,0,0.0971982345,False
3846,0,0.007623636548,0.439818181,0,0.01136154834,0.5570019246,0,0.03828439839,False
3847,0,0.4512940926,0.439818181,1,0.6865929934,0.5570019246,1,0.8443676837,False
3848,0,0.1142376781,0.439818181,0,0.5607325374,0.5570019246,1,0.2711571675,False
3849,0,0.1876195576,0.439818181,0,0.05452469107,0.5570019246,0,0.3906160046,False
3850,0,0.265931277,0.439818181,0,0.4810132276,0.5570019246,0,0.5337747073,False
3851,0,0.3264079482,0.439818181,0,0.08463738698,0.5570019246,0,0.6489157551,False
3852,0,0.004236902136,0.439818181,0,0.008071434056,0.5570019246,0,0.0232201113,False
3853,0,0.3322093446,0.439818181,0,0.08883673528,0.5570019246,0,0.6587986951,False
3854,0,0.2849456453,0.439818181,0,0.4544227997,0.5570019246,0,0.5676453656,False
3855,0,0.0009421731057,0.439818181,0,0.0006760588157,0.5570019246,0,0.002110919209,False
3856,0,0.5475942402,0.439818181,1,0.108581649,0.5570019246,0,0.9329303397,True
3857,0,0.02912127893,0.439818181,0,0.01231864468,0.5570019246,0,0.1068892727,False
3858,0,0.4153696735,0.439818181,0,0.1177659191,0.5570019246,0,0.7981193629,False
3859,0,0.01133352411,0.439818181,0,0.007429380172,0.5570019246,0,0.0546919977,False
3860,0,0.2094046883,0.439818181,0,0.03925884054,0.5570019246,0,0.4306275187,False
3861,0,0.1943553862,0.439818181,0,0.05098118045,0.5570019246,0,0.4034734216,False
3862,0,0.03640944365,0.439818181,0,0.02472877253,0.5570019246,0,0.1269430052,False
3863,0,0.1253562657,0.439818181,0,0.05232565458,0.5570019246,0,0.2870850125,False
3864,0,0.2975786329,0.439818181,0,0.3200610538,0.5570019246,0,0.5931682978,False
3865,1,0.6879317512,0.439818181,1,0.8503066666,0.5570019246,1,,False
3866,0,0.5614768657,0.439818181,1,0.1000539932,0.5570019246,0,0.9424294761,True
3867,0,0.0953149463,0.439818181,0,0.03515476646,0.5570019246,0,0.2384379198,False
3868,0,0.2525792427,0.439818181,0,0.1102354205,0.5570019246,0,0.507580119,False
3869,0,0.3184315555,0.439818181,0,0.07045741661,0.5570019246,0,0.6336595663,False
3870,1,0.626968687,0.439818181,1,0.8483511447,0.5570019246,1,,False
3871,0,0.006298821645,0.439818181,0,0.006930126417,0.5570019246,0,0.03348685473,False
3872,0,0.1446439261,0.439818181,0,0.0501305864,0.5570019246,0,0.3190366532,False
3873,0,0.277217805,0.439818181,0,0.5446882015,0.5570019246,0,0.5528689311,False
3874,0,0.1491346079,0.439818181,0,0.05036949607,0.5570019246,0,0.3266167722,False
3875,0,0.1282558964,0.439818181,0,0.05030299561,0.5570019246,0,0.2933218192,False
3876,0,0.3755242948,0.439818181,0,0.09911602297,0.5570019246,0,0.7383419689,False
3877,1,0.6432832027,0.439818181,1,0.7375416414,0.5570019246,1,,False
3878,0,0.1994181322,0.439818181,0,0.05856575941,0.5570019246,0,0.4120130493,False
3879,0,0.4987287686,0.439818181,1,0.1210775548,0.5570019246,0,0.8938783343,False
3880,0,0.08081168099,0.439818181,0,0.02096915288,0.5570019246,0,0.2141623489,False
3881,0,0.326024345,0.439818181,0,0.3637090369,0.5570019246,0,0.6477643447,False
3882,0,0.1218034598,0.439818181,0,0.05580323099,0.5570019246,0,0.2819996162,False
3883,0,0.3837676922,0.439818181,0,0.5100940241,0.5570019246,0,0.7511993859,False
3884,0,0.0846665213,0.439818181,0,0.05510110731,0.5570019246,0,0.22087891,False
3885,0,0.3070296373,0.439818181,0,0.385673495,0.5570019246,0,0.6111111111,False
3886,0,0.03405595491,0.439818181,0,0.01221378388,0.5570019246,0,0.1201304932,False
3887,0,0.05923223329,0.439818181,0,0.01764592525,0.5570019246,0,0.1749184418,False
3888,0,0.1885556766,0.439818181,0,0.07853163705,0.5570019246,0,0.3925350221,False
3889,0,0.334767332,0.439818181,0,0.3711260125,0.5570019246,0,0.6639800422,False
3890,0,0.2462410105,0.439818181,0,0.3495979252,0.5570019246,0,0.4963538668,False
3891,0,0.1907761428,0.439818181,0,0.07287916068,0.5570019246,0,0.3959892535,False
3892,0,0.005041769347,0.439818181,0,0.003099096982,0.5570019246,0,0.02633851468,False
3893,0,0.2546024233,0.439818181,0,0.077797459,0.5570019246,0,0.5118019574,False
3894,0,0.04091758797,0.439818181,0,0.01945595715,0.5570019246,0,0.1366340434,False
3895,0,0.1880056199,0.439818181,0,0.0410063182,0.5570019246,0,0.3913836116,False
3896,1,0.7132769092,0.439818181,1,0.909077048,0.5570019246,1,,False
3897,1,0.5930560543,0.439818181,1,0.6267271861,0.5570019246,1,,False
3898,0,0.3001336118,0.439818181,0,0.3223653921,0.5570019246,0,0.5986374976,False
3899,1,0.5547400604,0.439818181,1,0.6594803953,0.5570019246,1,,False
3900,1,0.8562728429,0.439818181,1,0.9662327509,0.5570019246,1,,False
3901,0,0.1454447697,0.439818181,0,0.04489337147,0.5570019246,0,0.3201880637,False
3902,0,0.02296108688,0.439818181,0,0.01636764903,0.5570019246,0,0.09297639609,False
3903,0,0.1643575028,0.439818181,0,0.05080368782,0.5570019246,0,0.3508923431,False
3904,0,0.04540026007,0.439818181,0,0.01807839957,0.5570019246,0,0.1458453272,False
3905,0,0.04161327058,0.439818181,0,0.01327421261,0.5570019246,0,0.1380733065,False
3906,0,0.1702986169,0.439818181,0,0.07455601378,0.5570019246,0,0.3616388409,False
3907,0,0.6104134458,0.439818181,1,0.2044535556,0.5570019246,0,0.9663212435,True
3908,0,0.05583808878,0.439818181,0,0.02353901771,0.5570019246,0,0.1660909614,False
3909,0,0.1507711442,0.439818181,0,0.03405686967,0.5570019246,0,0.3293993475,False
3910,0,0.003356071605,0.439818181,0,0.001897367327,0.5570019246,0,0.01775091153,False
3911,0,0.1842998782,0.439818181,0,0.09100834094,0.5570019246,0,0.3848589522,False
3912,0,0.1655423472,0.439818181,0,0.03882779625,0.5570019246,0,0.3532911149,False
3913,0,0.1655122195,0.439818181,0,0.249521362,0.5570019246,0,0.3531951641,False
3914,0,0.06167562564,0.439818181,0,0.03320834981,0.5570019246,0,0.1791402802,False
3915,0,0.2102186407,0.439818181,0,0.08777444061,0.5570019246,0,0.4321627327,False
3916,0,0.2139585419,0.439818181,0,0.05418767315,0.5570019246,0,0.4376319325,False
3917,0,0.3986678687,0.439818181,0,0.1233974028,0.5570019246,0,0.774611399,False
3918,1,0.5707779765,0.439818181,1,0.6287566038,0.5570019246,1,,False
3919,0,0.1693298403,0.439818181,0,0.04488725156,0.5570019246,0,0.3596238726,False
3920,0,0.4405609131,0.439818181,1,0.1266084155,0.5570019246,0,0.8303588563,False
3921,1,0.6343836804,0.439818181,1,0.8771387633,0.5570019246,1,,False
3922,0,0.03837154986,0.439818181,0,0.01766509687,0.5570019246,0,0.1315486471,False
3923,0,0.3697325016,0.439818181,0,0.1184573852,0.5570019246,0,0.7263481098,False
3924,0,0.4669427188,0.439818181,1,0.6329625834,0.5570019246,1,0.8606793322,False
3925,0,0.2463510229,0.439818181,0,0.4913415518,0.5570019246,0,0.4965457686,False
3926,0,0.05918059981,0.439818181,0,0.0373947143,0.5570019246,0,0.17472654,False
3927,0,0.1225970596,0.439818181,0,0.04438553657,0.5570019246,0,0.2832469775,False
3928,0,0.06859753829,0.439818181,0,0.03236119081,0.5570019246,0,0.1919976972,False
3929,0,0.1069363409,0.439818181,0,0.02235355715,0.5570019246,0,0.257915947,False
3930,0,0.2068277584,0.439818181,0,0.4083794292,0.5570019246,0,0.4262137785,False
3931,0,0.343652055,0.439818181,0,0.1361541749,0.5570019246,0,0.6800997889,False
3932,0,0.04454463504,0.439818181,0,0.04125108734,0.5570019246,0,0.143734408,False
3933,0,0.006252469984,0.439818181,0,0.002412758214,0.5570019246,0,0.03339090386,False
3934,0,0.03588555895,0.439818181,0,0.01432411694,0.5570019246,0,0.1253118403,False
3935,1,0.6911605318,0.439818181,1,0.865201845,0.5570019246,1,,False
3936,0,0.2553028607,0.439818181,0,0.0981871391,0.5570019246,0,0.5132412205,False
3937,0,0.3904550993,0.439818181,0,0.1344212814,0.5570019246,0,0.7619458837,False
3938,0,0.364710184,0.439818181,0,0.1216170819,0.5570019246,0,0.7184801382,False
3939,0,0.4505294199,0.439818181,1,0.07629020299,0.5570019246,0,0.843408175,False
3940,0,0.3454463553,0.439818181,0,0.07868108245,0.5570019246,0,0.6842256765,False
3941,0,0.01658460428,0.439818181,0,0.01001775615,0.5570019246,0,0.0729226636,False
3942,0,0.03335675729,0.439818181,0,0.01387931244,0.5570019246,0,0.1183074266,False
3943,0,0.1036038862,0.439818181,0,0.04613439468,0.5570019246,0,0.2521588946,False
3944,0,0.031936258,0.439818181,0,0.01027172572,0.5570019246,0,0.1141815391,False
3945,1,0.5922494951,0.439818181,1,0.8801443514,0.5570019246,1,,False
3946,0,0.05317975857,0.439818181,0,0.02592928035,0.5570019246,0,0.1610055652,False
3947,0,0.4324373989,0.439818181,0,0.176487607,0.5570019246,0,0.819228555,False
3948,1,0.6358483977,0.439818181,1,0.8785428545,0.5570019246,1,,False
3949,0,0.01477447967,0.439818181,0,0.00439830662,0.5570019246,0,0.06582229898,False
3950,0,0.06562226182,0.439818181,0,0.02000544096,0.5570019246,0,0.1859527922,False
3951,0,0.009953871691,0.439818181,0,0.007640824436,0.5570019246,0,0.04816733832,False
3952,1,0.8212154757,0.439818181,1,0.9418892101,0.5570019246,1,,False
3953,0,0.2885657853,0.439818181,0,0.09165986088,0.5570019246,0,0.5734983688,False
3954,0,0.3759454607,0.439818181,0,0.1029415305,0.5570019246,0,0.7394933794,False
3955,0,0.007475851175,0.439818181,0,0.001908811725,0.5570019246,0,0.03809249664,False
3956,0,0.3060203483,0.439818181,0,0.6693034679,0.5570019246,1,0.6092880445,False
3957,0,0.002079061097,0.439818181,0,8.832593804e-05,0.5570019246,0,0.01050662061,False
